416.2298	-7.01379	1.747238	6.121277	0.4788185	2.667003	7.105265	
419.0682	0.1275243	2.349117	9.302727	-6.483741	2.376871	7.930464	
421.9866	-6.320615	2.195618	8.342966	-2.590185	2.710713	6.204896	
424.8051	0.102834	2.701499	7.414226	-5.625696	1.58426	8.922551	
428.0633	-2.98577	1.634091	9.533878	-0.3146186	2.476995	8.976662	
430.8817	-7.424584	2.387252	6.519402	-4.387399	2.66279	6.66655	
434.04	-1.521517	2.541967	9.917568	-4.346716	2.738484	8.167171	
437.2982	0.5396629	1.500409	8.007023	-3.551346	2.937943	7.646869	
440.4365	-1.800631	2.332788	9.579389	1.053346	2.261049	6.934563	
443.3149	1.315798	2.107681	9.981222	-7.14536	1.150663	8.713133	
446.4732	-4.911763	2.426535	9.693048	-0.2922137	2.95032	6.84273	
449.3516	-1.566853	1.228437	6.636971	1.213609	1.714007	7.15966	
452.21	-0.02324045	1.40539	9.885723	-2.155556	2.542478	6.728474	
455.2883	-5.295252	2.399086	8.476296	1.19483	2.872365	6.177227	
458.5266	0.6512019	1.69655	7.48597	-5.254715	1.66401	7.979979	
461.6648	-0.87359	2.5957	8.933847	-7.284808	1.534033	6.365344	
464.4233	0.3637432	1.436264	8.968603	-0.355916	2.627056	6.358075	
467.3817	-0.3279407	2.187855	7.439018	-6.434357	2.907865	9.591016	
470.48	-4.8056	2.32682	7.952391	-2.58819	1.338754	9.207191	
473.6382	-1.840485	2.715631	7.681645	-4.854326	2.13659	6.233915	
476.7166	-4.259011	1.586619	8.233081	-0.4913697	2.795819	7.67031	
479.8748	-1.599123	1.088343	9.614144	-1.123864	2.813685	6.96099	
482.8132	1.401734	1.623674	9.262562	-6.175365	2.777118	6.56319	
485.9115	-0.3996553	2.669189	8.723093	-4.651919	1.543736	9.375357	
488.8499	-5.712764	1.183267	6.102539	-1.327819	1.017045	8.430651	
491.7883	-1.52514	2.699209	6.210567	-4.604381	2.64263	8.318787	
494.6867	0.2563894	2.376815	9.254364	-0.4011359	1.170635	6.457164	
497.5651	-2.448109	1.758932	9.05157	-6.671919	1.5073	6.544699	
500.4035	0.2275985	2.186186	7.06507	-0.2834289	2.774356	9.925884	
503.162	-0.1289142	2.180162	7.324392	-1.947116	2.195996	9.46447	
506.2003	-3.595881	2.644823	9.287807	0.6593688	2.948888	8.142964	
509.4186	-1.639131	2.547572	8.311748	1.175424	1.654645	8.172723	
512.1773	-7.267802	2.489032	7.520431	-5.317873	2.552808	9.227337	
514.96	-5.121563	2.857848	7.781736	-7.422951	2.361307	9.218338	
517.9429	-0.7394667	2.536293	6.94539	-7.050202	2.864747	6.379232	
520.7657	-5.75366	1.21697	6.60264	0.5579437	2.471348	6.921401	
524.0089	0.468432	1.644172	9.313875	-4.177262	1.386586	8.735664	
527.232	-0.1426686	2.851897	7.96673	-3.704043	2.428924	8.904932	
530.1749	-1.78773	1.433378	6.514677	-6.702303	2.303952	6.973148	
533.358	-4.32185	2.378481	7.075359	-0.8658051	2.164408	6.923225	
536.3008	0.6555578	1.199609	8.353713	-2.488024	2.313653	9.981744	
539.2037	0.9947748	1.119223	7.333381	-4.493808	1.316432	8.613429	
542.0865	-5.829637	2.80204	9.287151	0.2223426	2.224009	6.30402	
545.3497	-6.303915	1.412837	6.877117	-0.484911	2.629437	7.97646	
