470.6399	149.4478	0.945621	59.78288	149.2205	1.463189	62.26476	
473.5983	149.7623	1.204645	59.26243	149.9464	1.29838	62.71075	
476.3967	149.3329	1.37072	59.8144	149.2808	0.7761505	62.62313	
479.4351	149.622	1.609542	59.91724	149.1015	1.218478	62.38491	
482.4934	149.3058	1.11068	59.47171	149.1946	1.017439	62.5563	
485.6117	149.4328	0.7670996	59.3427	149.0085	1.135372	62.66053	
488.3701	149.9803	0.9451436	62.22879	149.69	1.08375	59.70316	
491.3085	149.9502	1.608626	59.76917	149.7293	0.8414538	62.14558	
494.4468	149.9716	0.8908619	62.28132	149.5023	1.728026	59.42513	
497.2453	149.186	1.476488	59.777	149.9752	1.151046	62.42336	
500.2436	149.3384	1.331222	59.33768	149.7453	1.673356	62.91083	
503.3219	149.5367	1.504772	62.51248	149.0665	0.9181973	59.96307	
506.5402	149.0233	1.135127	62.56096	149.5964	0.8063961	60.002	
509.6385	149.3567	1.687408	59.9552	149.2465	1.436948	62.64979	
512.4976	149.7751	1.571454	59.89059	149.6046	1.349698	62.93905	
515.5806	149.6642	1.004227	59.70412	149.5299	1.714122	62.53774	
518.3834	149.2753	1.694826	59.62529	149.8655	1.729077	62.16297	
521.3062	149.1638	0.8744639	59.64887	149.8517	0.9556484	62.36012	
524.4493	149.3741	0.8142462	59.32302	149.5708	1.050901	61.96474	
527.4522	149.8463	1.749673	62.52904	149.3828	1.482551	59.54354	
530.4952	149.2419	0.8681989	59.91548	149.5012	1.285718	62.5476	
533.7383	149.8645	0.900722	59.6366	149.1334	1.703753	62.60283	
536.8214	149.2077	1.465615	59.86765	149.8316	1.731392	62.96428	
540.0245	149.7464	1.386874	59.87353	149.4759	1.604216	62.6241	
543.1876	149.8019	1.458885	59.46528	149.9183	1.398519	62.5153	
546.3907	149.4675	0.8584402	62.38485	149.2798	1.579158	59.94492	
