520.3052	149.752	1.100063	62.40527	149.7766	1.506977	59.66209	
523.2081	149.2846	1.331731	62.49641	149.0648	1.686907	59.9195	
525.9708	149.324	0.7798861	59.68675	149.8706	1.252129	62.51614	
528.8135	149.0115	1.214707	59.76801	149.7941	0.7603256	62.91164	
531.9966	149.4201	1.219645	59.52435	149.2448	1.655045	62.10638	
534.9395	149.0984	0.7517837	59.97892	149.4521	1.134389	62.96027	
538.1627	149.3536	1.67744	62.72421	149.5223	1.000803	60.20259	
541.3057	149.378	1.622727	62.89315	149.9515	1.103379	59.84855	
544.4088	149.4426	0.8479953	62.49286	149.5871	1.335072	59.50836	
547.4717	149.0789	1.729621	59.79639	149.8156	1.159412	62.44855	
